arc_zone_id,superzone_id,aggregation_weight,aggregation_method
4507,137,1.0,grid_cluster_contiguous
4508,137,1.0,grid_cluster_contiguous
4509,103,1.0,grid_cluster_contiguous
4510,137,1.0,grid_cluster_contiguous
4511,137,1.0,grid_cluster_contiguous
4512,137,1.0,grid_cluster_contiguous
4513,137,1.0,grid_cluster_contiguous
4514,137,1.0,grid_cluster_contiguous
4515,137,1.0,grid_cluster_contiguous
4516,137,1.0,grid_cluster_contiguous
4517,137,1.0,grid_cluster_contiguous
4518,137,1.0,grid_cluster_contiguous
4519,137,1.0,grid_cluster_contiguous
4520,137,1.0,grid_cluster_contiguous
4521,137,1.0,grid_cluster_contiguous
4522,137,1.0,grid_cluster_contiguous
4523,135,1.0,grid_cluster_contiguous
4524,135,1.0,grid_cluster_contiguous
4525,135,1.0,grid_cluster_contiguous
4526,135,1.0,grid_cluster_contiguous
4527,135,1.0,grid_cluster_contiguous
4528,135,1.0,grid_cluster_contiguous
4529,135,1.0,grid_cluster_contiguous
4530,135,1.0,grid_cluster_contiguous
4531,135,1.0,grid_cluster_contiguous
4532,135,1.0,grid_cluster_contiguous
4533,135,1.0,grid_cluster_contiguous
4534,135,1.0,grid_cluster_contiguous
4535,135,1.0,grid_cluster_contiguous
4536,135,1.0,grid_cluster_contiguous
4537,135,1.0,grid_cluster_contiguous
4538,135,1.0,grid_cluster_contiguous
4539,135,1.0,grid_cluster_contiguous
4540,135,1.0,grid_cluster_contiguous
4541,135,1.0,grid_cluster_contiguous
4542,34,1.0,grid_cluster_contiguous
4543,34,1.0,grid_cluster_contiguous
4544,34,1.0,grid_cluster_contiguous
4545,34,1.0,grid_cluster_contiguous
4546,34,1.0,grid_cluster_contiguous
4547,34,1.0,grid_cluster_contiguous
4548,135,1.0,grid_cluster_contiguous
4549,135,1.0,grid_cluster_contiguous
4550,135,1.0,grid_cluster_contiguous
4551,34,1.0,grid_cluster_contiguous
4552,103,1.0,grid_cluster_contiguous
4553,103,1.0,grid_cluster_contiguous
4554,137,1.0,grid_cluster_contiguous
4555,137,1.0,grid_cluster_contiguous
4556,103,1.0,grid_cluster_contiguous
4557,103,1.0,grid_cluster_contiguous
4558,103,1.0,grid_cluster_contiguous
4559,103,1.0,grid_cluster_contiguous
4560,103,1.0,grid_cluster_contiguous
4561,103,1.0,grid_cluster_contiguous
4562,103,1.0,grid_cluster_contiguous
4563,103,1.0,grid_cluster_contiguous
4564,103,1.0,grid_cluster_contiguous
4565,103,1.0,grid_cluster_contiguous
4566,103,1.0,grid_cluster_contiguous
4567,103,1.0,grid_cluster_contiguous
4568,103,1.0,grid_cluster_contiguous
4569,103,1.0,grid_cluster_contiguous
4570,103,1.0,grid_cluster_contiguous
4571,103,1.0,grid_cluster_contiguous
4572,103,1.0,grid_cluster_contiguous
4573,103,1.0,grid_cluster_contiguous
4574,103,1.0,grid_cluster_contiguous
4575,103,1.0,grid_cluster_contiguous
4576,103,1.0,grid_cluster_contiguous
4577,103,1.0,grid_cluster_contiguous
4578,103,1.0,grid_cluster_contiguous
4579,103,1.0,grid_cluster_contiguous
4580,103,1.0,grid_cluster_contiguous
4581,103,1.0,grid_cluster_contiguous
4582,103,1.0,grid_cluster_contiguous
4583,103,1.0,grid_cluster_contiguous
4584,103,1.0,grid_cluster_contiguous
4585,103,1.0,grid_cluster_contiguous
4586,103,1.0,grid_cluster_contiguous
4587,103,1.0,grid_cluster_contiguous
4588,103,1.0,grid_cluster_contiguous
4589,34,1.0,grid_cluster_contiguous
4590,34,1.0,grid_cluster_contiguous
4591,103,1.0,grid_cluster_contiguous
4592,34,1.0,grid_cluster_contiguous
4593,34,1.0,grid_cluster_contiguous
4594,34,1.0,grid_cluster_contiguous
4595,34,1.0,grid_cluster_contiguous
4596,34,1.0,grid_cluster_contiguous
4597,34,1.0,grid_cluster_contiguous
4598,34,1.0,grid_cluster_contiguous
4599,34,1.0,grid_cluster_contiguous
4600,34,1.0,grid_cluster_contiguous
4601,34,1.0,grid_cluster_contiguous
4602,34,1.0,grid_cluster_contiguous
4603,34,1.0,grid_cluster_contiguous
4604,34,1.0,grid_cluster_contiguous
4605,34,1.0,grid_cluster_contiguous
4606,34,1.0,grid_cluster_contiguous
4607,34,1.0,grid_cluster_contiguous
4608,34,1.0,grid_cluster_contiguous
4609,34,1.0,grid_cluster_contiguous
4610,34,1.0,grid_cluster_contiguous
4611,34,1.0,grid_cluster_contiguous
4612,24,1.0,own_superzone_top_demand
4613,103,1.0,grid_cluster_contiguous
4614,103,1.0,grid_cluster_contiguous
4615,103,1.0,grid_cluster_contiguous
4616,103,1.0,grid_cluster_contiguous
4617,103,1.0,grid_cluster_contiguous
4618,25,1.0,own_superzone_top_demand
4619,103,1.0,grid_cluster_contiguous
4620,103,1.0,grid_cluster_contiguous
4621,103,1.0,grid_cluster_contiguous
4622,103,1.0,grid_cluster_contiguous
4623,103,1.0,grid_cluster_contiguous
4624,34,1.0,grid_cluster_contiguous
4625,34,1.0,grid_cluster_contiguous
4626,34,1.0,grid_cluster_contiguous
4627,34,1.0,grid_cluster_contiguous
4628,103,1.0,grid_cluster_contiguous
4629,103,1.0,grid_cluster_contiguous
4630,103,1.0,grid_cluster_contiguous
4631,37,1.0,grid_cluster_contiguous
4632,139,1.0,grid_cluster_contiguous
4633,139,1.0,grid_cluster_contiguous
4634,139,1.0,grid_cluster_contiguous
4635,139,1.0,grid_cluster_contiguous
4636,139,1.0,grid_cluster_contiguous
4637,139,1.0,grid_cluster_contiguous
4638,139,1.0,grid_cluster_contiguous
4639,140,1.0,grid_cluster_contiguous
4640,140,1.0,grid_cluster_contiguous
4641,140,1.0,grid_cluster_contiguous
4642,140,1.0,grid_cluster_contiguous
4643,140,1.0,grid_cluster_contiguous
4644,139,1.0,grid_cluster_contiguous
4645,139,1.0,grid_cluster_contiguous
4646,125,1.0,grid_cluster_contiguous
4647,125,1.0,grid_cluster_contiguous
4648,139,1.0,grid_cluster_contiguous
4649,139,1.0,grid_cluster_contiguous
4650,139,1.0,grid_cluster_contiguous
4651,139,1.0,grid_cluster_contiguous
4652,140,1.0,grid_cluster_contiguous
4653,140,1.0,grid_cluster_contiguous
4654,140,1.0,grid_cluster_contiguous
4655,140,1.0,grid_cluster_contiguous
4656,141,1.0,grid_cluster_contiguous
4657,141,1.0,grid_cluster_contiguous
4658,141,1.0,grid_cluster_contiguous
4659,141,1.0,grid_cluster_contiguous
4660,141,1.0,grid_cluster_contiguous
4661,141,1.0,grid_cluster_contiguous
4662,142,1.0,grid_cluster_contiguous
4663,141,1.0,grid_cluster_contiguous
4664,141,1.0,grid_cluster_contiguous
4665,141,1.0,grid_cluster_contiguous
4666,141,1.0,grid_cluster_contiguous
4667,141,1.0,grid_cluster_contiguous
4668,88,1.0,grid_cluster_contiguous
4669,141,1.0,grid_cluster_contiguous
4670,141,1.0,grid_cluster_contiguous
4671,142,1.0,grid_cluster_contiguous
4672,87,1.0,grid_cluster_contiguous
4673,87,1.0,grid_cluster_contiguous
4674,88,1.0,grid_cluster_contiguous
4675,88,1.0,grid_cluster_contiguous
4676,88,1.0,grid_cluster_contiguous
4677,88,1.0,grid_cluster_contiguous
4678,88,1.0,grid_cluster_contiguous
4679,88,1.0,grid_cluster_contiguous
4680,88,1.0,grid_cluster_contiguous
4681,88,1.0,grid_cluster_contiguous
4682,88,1.0,grid_cluster_contiguous
4683,140,1.0,grid_cluster_contiguous
4684,140,1.0,grid_cluster_contiguous
4685,140,1.0,grid_cluster_contiguous
4686,140,1.0,grid_cluster_contiguous
4687,140,1.0,grid_cluster_contiguous
4688,140,1.0,grid_cluster_contiguous
4689,140,1.0,grid_cluster_contiguous
4690,140,1.0,grid_cluster_contiguous
4691,140,1.0,grid_cluster_contiguous
4692,92,1.0,grid_cluster_contiguous
4693,92,1.0,grid_cluster_contiguous
4694,92,1.0,grid_cluster_contiguous
4695,140,1.0,grid_cluster_contiguous
4696,139,1.0,grid_cluster_contiguous
4697,140,1.0,grid_cluster_contiguous
4698,140,1.0,grid_cluster_contiguous
4699,140,1.0,grid_cluster_contiguous
4700,140,1.0,grid_cluster_contiguous
4701,140,1.0,grid_cluster_contiguous
4702,140,1.0,grid_cluster_contiguous
4703,140,1.0,grid_cluster_contiguous
4704,140,1.0,grid_cluster_contiguous
4705,140,1.0,grid_cluster_contiguous
4706,140,1.0,grid_cluster_contiguous
4707,140,1.0,grid_cluster_contiguous
4708,140,1.0,grid_cluster_contiguous
4709,140,1.0,grid_cluster_contiguous
4710,140,1.0,grid_cluster_contiguous
4711,140,1.0,grid_cluster_contiguous
4712,140,1.0,grid_cluster_contiguous
4713,140,1.0,grid_cluster_contiguous
4714,139,1.0,grid_cluster_contiguous
4715,139,1.0,grid_cluster_contiguous
4716,139,1.0,grid_cluster_contiguous
4717,139,1.0,grid_cluster_contiguous
4718,139,1.0,grid_cluster_contiguous
4719,93,1.0,grid_cluster_contiguous
4720,93,1.0,grid_cluster_contiguous
4721,93,1.0,grid_cluster_contiguous
4722,92,1.0,grid_cluster_contiguous
4723,93,1.0,grid_cluster_contiguous
4724,93,1.0,grid_cluster_contiguous
4725,93,1.0,grid_cluster_contiguous
4726,93,1.0,grid_cluster_contiguous
4727,93,1.0,grid_cluster_contiguous
4728,93,1.0,grid_cluster_contiguous
4729,139,1.0,grid_cluster_contiguous
4730,139,1.0,grid_cluster_contiguous
4731,139,1.0,grid_cluster_contiguous
4732,139,1.0,grid_cluster_contiguous
4733,139,1.0,grid_cluster_contiguous
4734,139,1.0,grid_cluster_contiguous
4735,139,1.0,grid_cluster_contiguous
4736,125,1.0,grid_cluster_contiguous
4737,125,1.0,grid_cluster_contiguous
4738,139,1.0,grid_cluster_contiguous
4739,125,1.0,grid_cluster_contiguous
4740,125,1.0,grid_cluster_contiguous
4741,125,1.0,grid_cluster_contiguous
4742,125,1.0,grid_cluster_contiguous
4743,125,1.0,grid_cluster_contiguous
4744,125,1.0,grid_cluster_contiguous
4745,94,1.0,grid_cluster_contiguous
4746,125,1.0,grid_cluster_contiguous
4747,125,1.0,grid_cluster_contiguous
4748,93,1.0,grid_cluster_contiguous
4749,94,1.0,grid_cluster_contiguous
4750,94,1.0,grid_cluster_contiguous
4751,94,1.0,grid_cluster_contiguous
4752,94,1.0,grid_cluster_contiguous
4753,93,1.0,grid_cluster_contiguous
4754,93,1.0,grid_cluster_contiguous
4755,93,1.0,grid_cluster_contiguous
4756,93,1.0,grid_cluster_contiguous
4757,93,1.0,grid_cluster_contiguous
4758,92,1.0,grid_cluster_contiguous
4759,92,1.0,grid_cluster_contiguous
4760,92,1.0,grid_cluster_contiguous
4761,92,1.0,grid_cluster_contiguous
4762,92,1.0,grid_cluster_contiguous
4763,92,1.0,grid_cluster_contiguous
4764,92,1.0,grid_cluster_contiguous
4765,92,1.0,grid_cluster_contiguous
4766,92,1.0,grid_cluster_contiguous
4767,92,1.0,grid_cluster_contiguous
4768,92,1.0,grid_cluster_contiguous
4769,92,1.0,grid_cluster_contiguous
4770,92,1.0,grid_cluster_contiguous
4771,88,1.0,grid_cluster_contiguous
4772,143,1.0,grid_cluster_contiguous
4773,130,1.0,grid_cluster_contiguous
4774,130,1.0,grid_cluster_contiguous
4775,130,1.0,grid_cluster_contiguous
4776,130,1.0,grid_cluster_contiguous
4777,130,1.0,grid_cluster_contiguous
4778,130,1.0,grid_cluster_contiguous
4779,130,1.0,grid_cluster_contiguous
4780,130,1.0,grid_cluster_contiguous
4781,130,1.0,grid_cluster_contiguous
4782,130,1.0,grid_cluster_contiguous
4783,130,1.0,grid_cluster_contiguous
4784,130,1.0,grid_cluster_contiguous
4785,130,1.0,grid_cluster_contiguous
4786,130,1.0,grid_cluster_contiguous
4787,130,1.0,grid_cluster_contiguous
4788,130,1.0,grid_cluster_contiguous
4789,143,1.0,grid_cluster_contiguous
4790,143,1.0,grid_cluster_contiguous
4791,143,1.0,grid_cluster_contiguous
4792,143,1.0,grid_cluster_contiguous
4793,143,1.0,grid_cluster_contiguous
4794,143,1.0,grid_cluster_contiguous
4795,143,1.0,grid_cluster_contiguous
4796,143,1.0,grid_cluster_contiguous
4797,143,1.0,grid_cluster_contiguous
4798,143,1.0,grid_cluster_contiguous
4799,143,1.0,grid_cluster_contiguous
4800,143,1.0,grid_cluster_contiguous
4801,143,1.0,grid_cluster_contiguous
4802,143,1.0,grid_cluster_contiguous
4803,143,1.0,grid_cluster_contiguous
4804,143,1.0,grid_cluster_contiguous
4805,143,1.0,grid_cluster_contiguous
4806,143,1.0,grid_cluster_contiguous
4807,143,1.0,grid_cluster_contiguous
4808,143,1.0,grid_cluster_contiguous
4809,143,1.0,grid_cluster_contiguous
4810,143,1.0,grid_cluster_contiguous
4811,143,1.0,grid_cluster_contiguous
4812,143,1.0,grid_cluster_contiguous
4813,143,1.0,grid_cluster_contiguous
4814,143,1.0,grid_cluster_contiguous
4815,143,1.0,grid_cluster_contiguous
4816,143,1.0,grid_cluster_contiguous
4817,143,1.0,grid_cluster_contiguous
4818,143,1.0,grid_cluster_contiguous
4819,143,1.0,grid_cluster_contiguous
4820,143,1.0,grid_cluster_contiguous
4821,143,1.0,grid_cluster_contiguous
4822,143,1.0,grid_cluster_contiguous
4823,143,1.0,grid_cluster_contiguous
4824,143,1.0,grid_cluster_contiguous
4825,143,1.0,grid_cluster_contiguous
4826,143,1.0,grid_cluster_contiguous
4827,143,1.0,grid_cluster_contiguous
4828,143,1.0,grid_cluster_contiguous
4829,143,1.0,grid_cluster_contiguous
4830,143,1.0,grid_cluster_contiguous
4831,142,1.0,grid_cluster_contiguous
4832,142,1.0,grid_cluster_contiguous
4833,143,1.0,grid_cluster_contiguous
4834,143,1.0,grid_cluster_contiguous
4835,143,1.0,grid_cluster_contiguous
4836,142,1.0,grid_cluster_contiguous
4837,142,1.0,grid_cluster_contiguous
4838,142,1.0,grid_cluster_contiguous
4839,142,1.0,grid_cluster_contiguous
4840,142,1.0,grid_cluster_contiguous
4841,142,1.0,grid_cluster_contiguous
4842,142,1.0,grid_cluster_contiguous
4843,142,1.0,grid_cluster_contiguous
4844,142,1.0,grid_cluster_contiguous
4845,142,1.0,grid_cluster_contiguous
4846,142,1.0,grid_cluster_contiguous
4847,142,1.0,grid_cluster_contiguous
4848,142,1.0,grid_cluster_contiguous
4849,142,1.0,grid_cluster_contiguous
4850,142,1.0,grid_cluster_contiguous
4851,142,1.0,grid_cluster_contiguous
4852,142,1.0,grid_cluster_contiguous
4853,142,1.0,grid_cluster_contiguous
4854,142,1.0,grid_cluster_contiguous
4855,142,1.0,grid_cluster_contiguous
4856,142,1.0,grid_cluster_contiguous
4857,142,1.0,grid_cluster_contiguous
4858,142,1.0,grid_cluster_contiguous
4859,142,1.0,grid_cluster_contiguous
4860,142,1.0,grid_cluster_contiguous
4861,142,1.0,grid_cluster_contiguous
4862,142,1.0,grid_cluster_contiguous
4863,87,1.0,grid_cluster_contiguous
4864,87,1.0,grid_cluster_contiguous
4865,143,1.0,grid_cluster_contiguous
4866,142,1.0,grid_cluster_contiguous
4867,143,1.0,grid_cluster_contiguous
4868,143,1.0,grid_cluster_contiguous
4869,143,1.0,grid_cluster_contiguous
4870,143,1.0,grid_cluster_contiguous
4871,143,1.0,grid_cluster_contiguous
4872,143,1.0,grid_cluster_contiguous
4873,143,1.0,grid_cluster_contiguous
4874,143,1.0,grid_cluster_contiguous
4875,143,1.0,grid_cluster_contiguous
4876,143,1.0,grid_cluster_contiguous
4877,143,1.0,grid_cluster_contiguous
4878,143,1.0,grid_cluster_contiguous
4879,143,1.0,grid_cluster_contiguous
4880,130,1.0,grid_cluster_contiguous
4881,130,1.0,grid_cluster_contiguous
4882,130,1.0,grid_cluster_contiguous
4883,87,1.0,grid_cluster_contiguous
4884,87,1.0,grid_cluster_contiguous
4885,87,1.0,grid_cluster_contiguous
4886,87,1.0,grid_cluster_contiguous
4887,87,1.0,grid_cluster_contiguous
4888,87,1.0,grid_cluster_contiguous
4889,87,1.0,grid_cluster_contiguous
4890,87,1.0,grid_cluster_contiguous
4891,87,1.0,grid_cluster_contiguous
4892,87,1.0,grid_cluster_contiguous
4893,87,1.0,grid_cluster_contiguous
4894,87,1.0,grid_cluster_contiguous
4895,142,1.0,grid_cluster_contiguous
4896,87,1.0,grid_cluster_contiguous
4897,87,1.0,grid_cluster_contiguous
4898,87,1.0,grid_cluster_contiguous
4899,87,1.0,grid_cluster_contiguous
4900,87,1.0,grid_cluster_contiguous
4901,142,1.0,grid_cluster_contiguous
4902,142,1.0,grid_cluster_contiguous
4903,142,1.0,grid_cluster_contiguous
4904,142,1.0,grid_cluster_contiguous
4905,142,1.0,grid_cluster_contiguous
4906,142,1.0,grid_cluster_contiguous
4907,142,1.0,grid_cluster_contiguous
4908,142,1.0,grid_cluster_contiguous
4909,142,1.0,grid_cluster_contiguous
4910,142,1.0,grid_cluster_contiguous
4911,142,1.0,grid_cluster_contiguous
4912,142,1.0,grid_cluster_contiguous
4913,142,1.0,grid_cluster_contiguous
4914,87,1.0,grid_cluster_contiguous
4915,87,1.0,grid_cluster_contiguous
4916,87,1.0,grid_cluster_contiguous
4917,142,1.0,grid_cluster_contiguous
4918,142,1.0,grid_cluster_contiguous
4919,142,1.0,grid_cluster_contiguous
4920,142,1.0,grid_cluster_contiguous
4921,87,1.0,grid_cluster_contiguous
4922,142,1.0,grid_cluster_contiguous
4923,87,1.0,grid_cluster_contiguous
4924,87,1.0,grid_cluster_contiguous
4925,87,1.0,grid_cluster_contiguous
4926,87,1.0,grid_cluster_contiguous
4927,87,1.0,grid_cluster_contiguous
4928,87,1.0,grid_cluster_contiguous
4929,87,1.0,grid_cluster_contiguous
4930,87,1.0,grid_cluster_contiguous
4931,87,1.0,grid_cluster_contiguous
4932,87,1.0,grid_cluster_contiguous
4933,87,1.0,grid_cluster_contiguous
4934,87,1.0,grid_cluster_contiguous
4935,87,1.0,grid_cluster_contiguous
4936,87,1.0,grid_cluster_contiguous
4937,87,1.0,grid_cluster_contiguous
4938,87,1.0,grid_cluster_contiguous
4939,87,1.0,grid_cluster_contiguous
4940,87,1.0,grid_cluster_contiguous
4941,87,1.0,grid_cluster_contiguous
4942,87,1.0,grid_cluster_contiguous
4943,126,1.0,grid_cluster_contiguous
4944,126,1.0,grid_cluster_contiguous
4945,126,1.0,grid_cluster_contiguous
4946,126,1.0,grid_cluster_contiguous
4947,126,1.0,grid_cluster_contiguous
4948,126,1.0,grid_cluster_contiguous
4949,126,1.0,grid_cluster_contiguous
4950,126,1.0,grid_cluster_contiguous
4951,126,1.0,grid_cluster_contiguous
4952,126,1.0,grid_cluster_contiguous
4953,126,1.0,grid_cluster_contiguous
4954,126,1.0,grid_cluster_contiguous
4955,126,1.0,grid_cluster_contiguous
4956,124,1.0,grid_cluster_contiguous
4957,124,1.0,grid_cluster_contiguous
4958,124,1.0,grid_cluster_contiguous
4959,124,1.0,grid_cluster_contiguous
4960,124,1.0,grid_cluster_contiguous
4961,125,1.0,grid_cluster_contiguous
4962,125,1.0,grid_cluster_contiguous
4963,125,1.0,grid_cluster_contiguous
4964,125,1.0,grid_cluster_contiguous
4965,124,1.0,grid_cluster_contiguous
4966,124,1.0,grid_cluster_contiguous
4967,124,1.0,grid_cluster_contiguous
4968,124,1.0,grid_cluster_contiguous
4969,124,1.0,grid_cluster_contiguous
4970,126,1.0,grid_cluster_contiguous
4971,126,1.0,grid_cluster_contiguous
4972,124,1.0,grid_cluster_contiguous
4973,125,1.0,grid_cluster_contiguous
4974,125,1.0,grid_cluster_contiguous
4975,125,1.0,grid_cluster_contiguous
4976,125,1.0,grid_cluster_contiguous
4977,124,1.0,grid_cluster_contiguous
4978,125,1.0,grid_cluster_contiguous
4979,124,1.0,grid_cluster_contiguous
4980,124,1.0,grid_cluster_contiguous
4981,124,1.0,grid_cluster_contiguous
4982,124,1.0,grid_cluster_contiguous
4983,124,1.0,grid_cluster_contiguous
4984,124,1.0,grid_cluster_contiguous
4985,126,1.0,grid_cluster_contiguous
4986,126,1.0,grid_cluster_contiguous
4987,126,1.0,grid_cluster_contiguous
4988,126,1.0,grid_cluster_contiguous
4989,126,1.0,grid_cluster_contiguous
4990,126,1.0,grid_cluster_contiguous
4991,126,1.0,grid_cluster_contiguous
4992,126,1.0,grid_cluster_contiguous
4993,126,1.0,grid_cluster_contiguous
4994,126,1.0,grid_cluster_contiguous
4995,126,1.0,grid_cluster_contiguous
4996,126,1.0,grid_cluster_contiguous
4997,126,1.0,grid_cluster_contiguous
4998,126,1.0,grid_cluster_contiguous
4999,126,1.0,grid_cluster_contiguous
5000,126,1.0,grid_cluster_contiguous
5001,127,1.0,grid_cluster_contiguous
5002,127,1.0,grid_cluster_contiguous
5003,126,1.0,grid_cluster_contiguous
5004,126,1.0,grid_cluster_contiguous
5005,127,1.0,grid_cluster_contiguous
5006,127,1.0,grid_cluster_contiguous
5007,127,1.0,grid_cluster_contiguous
5008,127,1.0,grid_cluster_contiguous
5009,127,1.0,grid_cluster_contiguous
5010,127,1.0,grid_cluster_contiguous
5011,127,1.0,grid_cluster_contiguous
5012,127,1.0,grid_cluster_contiguous
5013,127,1.0,grid_cluster_contiguous
5014,127,1.0,grid_cluster_contiguous
5015,127,1.0,grid_cluster_contiguous
5016,68,1.0,grid_cluster_contiguous
5017,68,1.0,grid_cluster_contiguous
5018,68,1.0,grid_cluster_contiguous
5019,68,1.0,grid_cluster_contiguous
5020,68,1.0,grid_cluster_contiguous
5021,68,1.0,grid_cluster_contiguous
5022,68,1.0,grid_cluster_contiguous
5023,68,1.0,grid_cluster_contiguous
5024,68,1.0,grid_cluster_contiguous
5025,68,1.0,grid_cluster_contiguous
5026,68,1.0,grid_cluster_contiguous
5027,68,1.0,grid_cluster_contiguous
5028,68,1.0,grid_cluster_contiguous
5029,68,1.0,grid_cluster_contiguous
5030,68,1.0,grid_cluster_contiguous
5031,68,1.0,grid_cluster_contiguous
5032,68,1.0,grid_cluster_contiguous
5033,68,1.0,grid_cluster_contiguous
5034,68,1.0,grid_cluster_contiguous
5035,68,1.0,grid_cluster_contiguous
5036,68,1.0,grid_cluster_contiguous
5037,68,1.0,grid_cluster_contiguous
5038,68,1.0,grid_cluster_contiguous
5039,68,1.0,grid_cluster_contiguous
5040,68,1.0,grid_cluster_contiguous
5041,68,1.0,grid_cluster_contiguous
5042,68,1.0,grid_cluster_contiguous
5043,68,1.0,grid_cluster_contiguous
5044,68,1.0,grid_cluster_contiguous
5045,68,1.0,grid_cluster_contiguous
5046,68,1.0,grid_cluster_contiguous
5047,68,1.0,grid_cluster_contiguous
5048,68,1.0,grid_cluster_contiguous
5049,68,1.0,grid_cluster_contiguous
5050,68,1.0,grid_cluster_contiguous
5051,68,1.0,grid_cluster_contiguous
5052,68,1.0,grid_cluster_contiguous
5053,68,1.0,grid_cluster_contiguous
5054,127,1.0,grid_cluster_contiguous
5055,127,1.0,grid_cluster_contiguous
5056,127,1.0,grid_cluster_contiguous
5057,127,1.0,grid_cluster_contiguous
5058,127,1.0,grid_cluster_contiguous
5059,127,1.0,grid_cluster_contiguous
5060,127,1.0,grid_cluster_contiguous
5061,127,1.0,grid_cluster_contiguous
5062,127,1.0,grid_cluster_contiguous
5063,127,1.0,grid_cluster_contiguous
5064,68,1.0,grid_cluster_contiguous
5065,68,1.0,grid_cluster_contiguous
5066,68,1.0,grid_cluster_contiguous
5067,127,1.0,grid_cluster_contiguous
5068,127,1.0,grid_cluster_contiguous
5069,127,1.0,grid_cluster_contiguous
5070,127,1.0,grid_cluster_contiguous
5071,127,1.0,grid_cluster_contiguous
5072,127,1.0,grid_cluster_contiguous
5073,127,1.0,grid_cluster_contiguous
5074,127,1.0,grid_cluster_contiguous
5075,127,1.0,grid_cluster_contiguous
5076,127,1.0,grid_cluster_contiguous
5077,127,1.0,grid_cluster_contiguous
5078,127,1.0,grid_cluster_contiguous
5079,127,1.0,grid_cluster_contiguous
5080,127,1.0,grid_cluster_contiguous
5081,127,1.0,grid_cluster_contiguous
5082,127,1.0,grid_cluster_contiguous
5083,127,1.0,grid_cluster_contiguous
5084,127,1.0,grid_cluster_contiguous
5085,127,1.0,grid_cluster_contiguous
5086,127,1.0,grid_cluster_contiguous
5087,127,1.0,grid_cluster_contiguous
5088,127,1.0,grid_cluster_contiguous
5089,127,1.0,grid_cluster_contiguous
5090,127,1.0,grid_cluster_contiguous
5091,127,1.0,grid_cluster_contiguous
5092,127,1.0,grid_cluster_contiguous
5093,127,1.0,grid_cluster_contiguous
5094,127,1.0,grid_cluster_contiguous
5095,127,1.0,grid_cluster_contiguous
5096,127,1.0,grid_cluster_contiguous
5097,127,1.0,grid_cluster_contiguous
5098,127,1.0,grid_cluster_contiguous
5099,127,1.0,grid_cluster_contiguous
5100,127,1.0,grid_cluster_contiguous
5101,127,1.0,grid_cluster_contiguous
5102,127,1.0,grid_cluster_contiguous
5103,127,1.0,grid_cluster_contiguous
5104,127,1.0,grid_cluster_contiguous
5105,68,1.0,grid_cluster_contiguous
5106,68,1.0,grid_cluster_contiguous
5107,68,1.0,grid_cluster_contiguous
5108,68,1.0,grid_cluster_contiguous
5109,68,1.0,grid_cluster_contiguous
5110,68,1.0,grid_cluster_contiguous
5111,68,1.0,grid_cluster_contiguous
5112,68,1.0,grid_cluster_contiguous
5113,127,1.0,grid_cluster_contiguous
5114,68,1.0,grid_cluster_contiguous
5115,68,1.0,grid_cluster_contiguous
5116,68,1.0,grid_cluster_contiguous
5117,68,1.0,grid_cluster_contiguous
5118,68,1.0,grid_cluster_contiguous
5119,68,1.0,grid_cluster_contiguous
5120,119,1.0,grid_cluster_contiguous
5121,116,1.0,grid_cluster_contiguous
5122,116,1.0,grid_cluster_contiguous
5123,119,1.0,grid_cluster_contiguous
5124,116,1.0,grid_cluster_contiguous
5125,116,1.0,grid_cluster_contiguous
5126,116,1.0,grid_cluster_contiguous
5127,116,1.0,grid_cluster_contiguous
5128,116,1.0,grid_cluster_contiguous
5129,115,1.0,grid_cluster_contiguous
5130,116,1.0,grid_cluster_contiguous
5131,115,1.0,grid_cluster_contiguous
5132,115,1.0,grid_cluster_contiguous
5133,115,1.0,grid_cluster_contiguous
5134,115,1.0,grid_cluster_contiguous
5135,115,1.0,grid_cluster_contiguous
5136,113,1.0,grid_cluster_contiguous
5137,113,1.0,grid_cluster_contiguous
5138,113,1.0,grid_cluster_contiguous
5139,113,1.0,grid_cluster_contiguous
5140,113,1.0,grid_cluster_contiguous
5141,113,1.0,grid_cluster_contiguous
5142,113,1.0,grid_cluster_contiguous
5143,113,1.0,grid_cluster_contiguous
5144,113,1.0,grid_cluster_contiguous
5145,115,1.0,grid_cluster_contiguous
5146,115,1.0,grid_cluster_contiguous
5147,115,1.0,grid_cluster_contiguous
5148,115,1.0,grid_cluster_contiguous
5149,115,1.0,grid_cluster_contiguous
5150,115,1.0,grid_cluster_contiguous
5151,115,1.0,grid_cluster_contiguous
5152,116,1.0,grid_cluster_contiguous
5153,116,1.0,grid_cluster_contiguous
5154,115,1.0,grid_cluster_contiguous
5155,115,1.0,grid_cluster_contiguous
5156,116,1.0,grid_cluster_contiguous
5157,116,1.0,grid_cluster_contiguous
5158,116,1.0,grid_cluster_contiguous
5159,116,1.0,grid_cluster_contiguous
5160,116,1.0,grid_cluster_contiguous
5161,116,1.0,grid_cluster_contiguous
5162,116,1.0,grid_cluster_contiguous
5163,116,1.0,grid_cluster_contiguous
5164,116,1.0,grid_cluster_contiguous
5165,116,1.0,grid_cluster_contiguous
5166,116,1.0,grid_cluster_contiguous
5167,116,1.0,grid_cluster_contiguous
5168,116,1.0,grid_cluster_contiguous
5169,116,1.0,grid_cluster_contiguous
5170,116,1.0,grid_cluster_contiguous
5171,116,1.0,grid_cluster_contiguous
