cluster,feed_idx,stop_id,lon,lat
6670,6,6723,-77.012312,38.943388
6670,6,6728,-77.0118,38.944229
6670,6,14935,-77.013209,38.942294
6676,6,5529,-77.008628,38.946355
6676,6,5528,-77.007104,38.945985
6676,6,5531,-77.005434,38.944963
6676,6,27946,-77.003828,38.944459
6676,6,7287,-77.004449,38.942604
6676,6,27928,-77.004274,38.943031
6676,6,5526,-77.003675,38.944267
6676,6,5527,-77.005085,38.944999
6676,6,5530,-77.006857,38.945999
6676,6,27955,-77.008828,38.945887
6679,6,5303,-77.004011,38.940678
6679,6,27881,-77.001925,38.940678
6679,6,27880,-76.99947,38.940653
6679,6,27885,-77.000285,38.940817
6679,6,27884,-77.001493,38.940823
6679,6,27887,-77.002927,38.940815
6723,6,28304,-77.040781,38.996204
6723,6,29714,-77.042089,38.995694
6723,6,28302,-77.042369,38.995324
6723,17,1904,-77.042343,38.99535
6723,17,1922,-77.040799,38.99622
6723,17,1924,-77.042137,38.995663
18963,6,28299,-77.045352,38.995025
18963,6,28287,-77.051779,38.994011
18963,6,29734,-77.052279,38.993515
18963,6,28298,-77.045207,38.994784
18963,17,2690,-77.05902,38.996303
18963,17,3166,-77.056244,38.996258
18963,17,3168,-77.054427,38.99513
18963,17,6144,-77.052869,38.994689
18963,17,6146,-77.051529,38.99677
18963,17,5664,-77.051688,38.997836
18963,17,5666,-77.053139,38.996624
18963,17,5668,-77.053596,38.995625
18963,17,3170,-77.052989,38.99431
18963,17,3172,-77.051612,38.993487
18963,17,3174,-77.050919,38.993088
18963,17,3176,-77.049747,38.992416
18963,17,6920,-77.047467,38.992828
18963,17,6922,-77.04607,38.994177
18963,17,1902,-77.045235,38.994789
18963,17,6924,-77.045844,38.9947
18963,17,6926,-77.046537,38.993857
18963,17,6928,-77.047615,38.993057
18963,17,3178,-77.0496,38.992465
18963,17,3180,-77.050873,38.993195
18963,17,3182,-77.052252,38.994049
18963,17,3184,-77.054626,38.995453
18963,17,3186,-77.05632,38.996441
18963,17,6370,-77.058152,38.996819
18963,17,2692,-77.059235,38.996456
18963,17,14600,-77.045349,38.994995
18963,17,14739,-77.051777,38.994006
18963,17,6280,-77.04553,38.995315
18963,17,6282,-77.046021,38.997734
18963,17,6284,-77.046315,38.999146
18963,17,6286,-77.046012,39.000815
18963,17,5006,-77.047032,39.001697
18963,17,30082,-77.048199,39.002226
18963,17,4058,-77.049453,39.001141
18963,17,4060,-77.050526,38.999997
18963,17,3746,-77.051655,38.999369
18963,17,3744,-77.051398,38.999332
18963,17,4050,-77.050464,38.999872
18963,17,4052,-77.049431,39.001041
18963,17,4054,-77.04813,39.002185
18963,17,3532,-77.046964,39.001218
18963,17,3534,-77.047486,39.000129
18963,17,5174,-77.046641,38.999071
18963,17,10021,-77.046123,38.997503
6727,6,28281,-77.055546,38.992603
6727,6,28279,-77.055689,38.992417
6727,17,1926,-77.055379,38.992622
18881,6,28276,-77.058059,38.992359
18881,6,28280,-77.060386,38.992636
18881,6,28277,-77.060139,38.992384
18881,6,28274,-77.058125,38.992162
18881,17,3990,-77.060209,38.993066
18881,17,2688,-77.060989,38.995033
18881,17,2694,-77.061017,38.994681
18881,17,3992,-77.060354,38.99307
18881,17,1928,-77.058014,38.992367
18881,17,1930,-77.060356,38.992634
6892,6,2003,-77.064922,38.99462
6892,6,29715,-77.065898,38.996045
6892,6,28311,-77.065903,38.997256
6892,6,1985,-77.06738,38.998582
6892,6,1986,-77.069482,38.998834
6892,6,29733,-77.063018,38.993019
6892,6,29737,-77.064262,38.993332
6892,17,1892,-77.062852,38.992986
6892,17,250,-77.06352,38.992347
6892,17,1932,-77.06424,38.993336
6735,6,1995,-77.073078,38.999412
6736,6,1996,-77.07784,39.000056
6736,6,23345,-77.079672,39.000235
6736,17,3424,-77.0796,39.000063
6736,17,14897,-77.077976,38.999856
6736,17,3434,-77.076248,39.000515
6736,17,3436,-77.075013,39.001965
6736,17,3438,-77.073903,39.003424
6736,17,3478,-77.074104,39.003353
6736,17,3480,-77.07505,39.002197
6736,17,3482,-77.076584,39.000366
6736,17,3426,-77.07785,39.00005
6736,17,3428,-77.079765,39.000237
6739,6,1989,-77.082886,39.000372
6739,6,28322,-77.08519,38.999708
6739,15,13591,-77.085157,38.999706
6739,17,3420,-77.085089,38.999503
6739,17,16093,-77.083197,39.000129
6739,17,3430,-77.082848,39.00037
6739,17,3432,-77.085141,38.999713
6741,6,9957,-77.088647,38.99876
6741,6,29716,-77.090581,38.997486
6741,17,17078,-77.090398,38.997359
6741,17,15550,-77.088448,38.998627
6741,17,15552,-77.088586,38.998768
6741,17,15548,-77.090096,38.997684
6742,6,29717,-77.094166,38.997034
6742,17,14818,-77.093487,38.996867
6742,17,14819,-77.094161,38.997033
6744,6,29718,-77.100221,39.005836
6744,6,29729,-77.100255,39.005669
6745,6,20455,-77.104439,39.005468
6745,6,29727,-77.104226,39.005326
6746,6,2715,-77.110301,39.0046
6746,6,28341,-77.110706,39.004901
6746,6,2716,-77.11154,39.006441
6746,6,42226,-77.110728,39.004518
6746,6,2714,-77.109962,39.0032
6746,6,2751,-77.112035,39.006633
6746,6,29726,-77.110041,39.004468
19981,6,2717,-77.113307,39.008655
19981,6,2750,-77.114493,39.009965
19981,6,2718,-77.114736,39.009765
19981,17,266,-77.114334,39.010281
19981,17,268,-77.112603,39.011102
19981,17,270,-77.110724,39.011894
19981,17,272,-77.108566,39.01202
19981,17,3648,-77.107434,39.013077
19981,17,3650,-77.106092,39.01414
19981,17,5004,-77.107131,39.014853
19981,17,4988,-77.107116,39.014757
19981,17,4990,-77.106415,39.014404
19981,17,4992,-77.104605,39.01454
19981,17,4994,-77.102615,39.015767
19981,17,4998,-77.102913,39.01578
19981,17,5000,-77.104436,39.014685
19981,17,5002,-77.105963,39.014411
19981,17,3652,-77.107277,39.013252
19981,17,3654,-77.108192,39.012315
19981,17,274,-77.11108,39.011828
19981,17,276,-77.112721,39.01116
19981,17,278,-77.114076,39.010511
6751,6,29719,-77.117578,39.013684
6751,6,2748,-77.116686,39.012571
6751,6,14739,-77.117629,39.013278
6751,6,2719,-77.116401,39.011681
6751,17,5726,-77.118134,39.012894
6751,17,14812,-77.116294,39.011577
6751,17,14798,-77.116728,39.012588
6751,17,5728,-77.118254,39.012988
6756,6,29720,-77.119676,39.016901
6756,6,2746,-77.120604,39.018507
6756,6,2722,-77.121206,39.019452
6756,6,28385,-77.121992,39.020669
6756,6,2724,-77.123234,39.022299
6756,6,2743,-77.12356,39.02217
6756,6,28386,-77.122627,39.020907
6756,6,2744,-77.121753,39.019696
6756,6,2721,-77.120678,39.017994
6756,6,28376,-77.120049,39.016895
6756,17,3120,-77.122007,39.022409
6756,17,3142,-77.121688,39.022495
6756,17,14824,-77.123235,39.022716
6759,6,1271,-77.126596,39.024519
6759,6,28392,-77.128442,39.02385
6759,6,1282,-77.131321,39.02322
6759,6,1283,-77.131643,39.022864
6759,6,1273,-77.130119,39.023168
6759,6,28391,-77.128545,39.023521
6759,6,2742,-77.125066,39.024201
6759,17,8900,-77.12463,39.02421
6860,6,2994,-77.132487,39.024839
6860,6,22054,-77.132374,39.026566
6860,6,29721,-77.132056,39.028854
6860,6,28408,-77.138274,39.029851
6860,6,28404,-77.138985,39.028533
6860,6,28400,-77.139219,39.026667
6860,6,28399,-77.137777,39.025752
6860,6,1287,-77.136644,39.024974
6860,6,20980,-77.135927,39.024179
6860,6,1274,-77.133958,39.022195
6860,6,20955,-77.134361,39.022398
6860,6,28393,-77.135422,39.023911
6860,6,2654,-77.136405,39.025144
6860,6,28398,-77.137413,39.025834
6860,15,11916,-77.138798,39.027658
6860,15,11917,-77.138565,39.028999
6860,15,11919,-77.132467,39.028993
6860,15,11920,-77.132717,39.024705
6860,15,11921,-77.135447,39.023904
6860,15,11922,-77.136366,39.025071
6860,17,2210,-77.137779,39.025764
6860,17,8408,-77.136419,39.025605
6860,17,8409,-77.134835,39.026897
6860,17,8410,-77.132735,39.027004
6860,17,5480,-77.131165,39.026615
6860,17,8412,-77.132706,39.027234
6860,17,8414,-77.134953,39.027099
6860,17,2208,-77.13736,39.025822
6860,17,5494,-77.133062,39.029649
6860,17,15362,-77.132378,39.029121
6860,17,15358,-77.132766,39.024697
6860,17,2204,-77.13458,39.020891
6860,17,1734,-77.133917,39.02218
6860,17,15360,-77.132492,39.024841
6860,17,17460,-77.132636,39.026629
6860,17,2216,-77.13468,39.020759
6763,6,28410,-77.135806,39.030273
6763,15,11918,-77.135817,39.030096
6763,17,5492,-77.13576,39.030077
6767,6,29722,-77.142472,39.025716
6767,17,17626,-77.142648,39.02586
6767,17,17620,-77.143056,39.026023
6767,17,17621,-77.142959,39.026081
6767,17,17624,-77.142788,39.025917
6774,6,2711,-77.10863,38.99502
6774,6,2712,-77.108838,38.996387
6774,6,2755,-77.109042,38.997886
6774,17,4672,-77.108641,38.994998
6774,17,4674,-77.108833,38.996391
6774,17,4676,-77.10906,38.997953
6774,17,14817,-77.109307,38.997265
6774,17,4714,-77.108831,38.995258
6787,6,2195,-76.917288,38.882819
6787,6,2187,-76.91713,38.882798
6788,6,2194,-76.918289,38.880885
6788,6,26959,-76.918939,38.879583
6788,6,2184,-76.919711,38.878109
6788,6,2191,-76.920563,38.876489
6788,6,2183,-76.920528,38.87624
6788,6,40036,-76.919675,38.877925
6788,6,26958,-76.918816,38.879572
6788,6,2186,-76.918283,38.880586
6788,19,1092,-76.916683,38.880361
6792,6,26857,-76.922278,38.873176
6792,6,26858,-76.922047,38.87333
6793,6,2189,-76.92317,38.87145
6793,6,2324,-76.92249,38.87057
6793,6,2325,-76.920546,38.869962
6793,6,2365,-76.920747,38.870179
6793,6,2181,-76.92261,38.870823
6793,19,547,-76.919601,38.871394
6793,19,1017,-76.920752,38.870172
6793,19,1016,-76.921597,38.870408
6793,19,1010,-76.92261,38.87082
6793,19,1006,-76.924918,38.872182
6793,19,1004,-76.92667,38.872611
6793,19,1003,-76.926462,38.872433
6793,19,1005,-76.924539,38.871865
6793,19,1009,-76.923756,38.871377
6793,19,1015,-76.922484,38.870564
6793,19,546,-76.919459,38.871334
6796,6,2364,-76.918096,38.86886
6796,6,2326,-76.917599,38.868649
6799,6,26780,-76.916833,38.866285
6799,6,2362,-76.916215,38.865271
6799,6,2329,-76.914568,38.863846
6799,6,2361,-76.914502,38.86404
6799,6,2328,-76.915541,38.864893
6799,6,29614,-76.916729,38.866644
6799,6,29668,-76.916459,38.863317
6799,6,29669,-76.915406,38.864517
6799,6,29670,-76.916635,38.864498
6799,6,29671,-76.916824,38.863366
6799,19,517,-76.916818,38.863363
6799,19,516,-76.916451,38.863317
6799,19,1558,-76.914076,38.864387
6800,6,2360,-76.912511,38.862144
6800,6,26708,-76.912375,38.862295
6801,6,2359,-76.910784,38.860708
6801,6,2331,-76.910557,38.860782
6802,6,16227,-76.908752,38.859193
6802,6,2358,-76.907272,38.858384
6802,6,2357,-76.905483,38.857551
6802,6,2333,-76.905152,38.857571
6802,6,2332,-76.906968,38.858472
6802,6,16228,-76.908616,38.859346
7317,6,2356,-76.903108,38.856368
7317,6,2355,-76.901547,38.855595
7317,6,1549,-76.898859,38.854222
7317,6,2774,-76.900535,38.855315
7317,6,2334,-76.90271,38.8564
7317,6,2771,-76.906215,38.853657
7317,6,2772,-76.904024,38.854296
7317,6,29373,-76.901655,38.855008
7317,6,1218,-76.899036,38.855515
7317,6,1219,-76.898961,38.856727
7317,6,1220,-76.898816,38.85813
7317,6,1215,-76.898684,38.859642
7317,6,26690,-76.898323,38.861374
7317,6,26715,-76.897677,38.862585
7317,6,26727,-76.896622,38.863446
7317,6,4287,-76.898008,38.862369
7317,6,26689,-76.898517,38.861303
7317,6,1221,-76.898829,38.860042
7317,6,1214,-76.899005,38.858006
7317,6,1213,-76.899133,38.856521
7317,6,1212,-76.899235,38.855373
7317,6,2335,-76.901733,38.855208
7317,6,3709,-76.903168,38.854781
7317,6,2775,-76.906236,38.853874
7317,6,2336,-76.898707,38.854732
7317,6,1553,-76.898981,38.854781
7317,6,26730,-76.89738,38.863635
7317,19,654,-76.89856,38.86126
7317,19,656,-76.89885,38.860045
7317,19,658,-76.899146,38.856521
7317,19,660,-76.89925,38.855356
7317,19,1001,-76.898868,38.854213
7317,19,659,-76.899057,38.85552
7317,19,657,-76.898965,38.856726
7317,19,655,-76.89871,38.859645
7317,19,636,-76.898336,38.861364
7317,19,1159,-76.906258,38.853649
7317,19,1158,-76.904067,38.854304
7317,19,1161,-76.902977,38.854641
7317,19,1163,-76.901676,38.855022
7317,19,1164,-76.90174678,38.85520161
7317,19,1162,-76.903194,38.854775
7317,19,1165,-76.904113,38.854496
7317,19,1160,-76.906523,38.853786
6808,6,10213,-76.896538,38.853016
6808,6,2337,-76.896551,38.853298
6808,19,1007,-76.896531,38.853035
6808,19,1008,-76.896545,38.85328
6808,19,910,-76.896199,38.853508
6808,19,911,-76.896671,38.853461
6809,6,2338,-76.89308,38.852068
6809,6,2353,-76.893652,38.852386
6809,19,1020,-76.893104,38.852066
6809,19,1021,-76.893599,38.852366
6810,6,2352,-76.89072,38.851547
6810,6,2339,-76.890236,38.851616
6810,19,1022,-76.890735,38.851542
6810,19,1023,-76.890249,38.851615
6935,6,26511,-76.887307,38.850188
6935,6,2350,-76.882913,38.84967
6935,6,26500,-76.881441,38.849284
6935,6,2348,-76.879098,38.848128
6935,6,2343,-76.879228,38.848399
6935,6,26497,-76.881054,38.849303
6935,6,2341,-76.882362,38.849805
6935,6,4719,-76.886813,38.850218
6935,6,45668,-76.885317,38.848909
6935,6,26473,-76.885246,38.84761
6935,6,2925,-76.884864,38.844606
6935,6,2932,-76.884579,38.844587
6935,6,45670,-76.884998,38.847758
6935,6,45671,-76.885036,38.848895
6935,6,26449,-76.883144,38.845694
6935,6,29638,-76.882807,38.846979
6935,6,29639,-76.882983,38.848536
6935,6,29980,-76.881039,38.84981
6935,6,26516,-76.880823,38.850983
6935,6,26542,-76.880463,38.852613
6935,6,26556,-76.880477,38.85329
6935,6,26520,-76.880968,38.850975
6935,19,1002,-76.887271,38.850169
6935,19,701,-76.885322,38.848882
6935,19,747,-76.885249,38.847553
6935,19,703,-76.884886,38.844599
6935,19,702,-76.884599,38.844578
6935,19,1203,-76.88498494,38.8477289
6935,19,700,-76.885026,38.848836
6935,19,1024,-76.886826,38.850211
6816,6,2344,-76.87707,38.846892
6816,6,2346,-76.87526,38.845456
6816,6,2345,-76.87495,38.84547
6816,6,2347,-76.876687,38.846864
6816,19,1118,-76.873932,38.845745
6816,19,748,-76.87291,38.846544
6817,6,29610,-76.861638,38.833919
6818,6,29611,-76.861238,38.832083
6819,6,29613,-76.875801,38.832588
6819,6,29629,-76.875948,38.83239
6820,6,14537,-76.876106,38.835555
6820,6,29628,-76.8762,38.836292
6821,6,14536,-76.87584,38.838356
6821,6,29627,-76.876085,38.838213
16875,6,45619,-77.097666,39.004877
16875,15,14197,-77.097187,39.004141
16875,17,5506,-77.097203,39.004088
16875,17,5508,-77.097331,39.007036
16875,17,5510,-77.097299,39.008577
16875,17,5642,-77.097656,39.007657
16875,17,5644,-77.097611,39.005429
6886,6,28233,-77.086762,38.985497
6886,6,28234,-77.087629,38.985796
6887,6,28246,-77.082872,38.987849
6887,6,28252,-77.08225,38.988216
18905,6,28245,-77.077739,38.987835
18905,6,28249,-77.076231,38.987988
18905,6,28250,-77.076498,38.988079
18905,17,1230,-77.077034,38.978142
18905,17,1232,-77.077058,38.979651
18905,17,1234,-77.077042,38.980892
18905,17,1236,-77.076989,38.982086
18905,17,1238,-77.077011,38.983693
18905,17,1240,-77.077017,38.985341
18905,17,1242,-77.077042,38.986923
18905,17,1244,-77.07704,38.987451
18905,17,1884,-77.076255,38.987993
18905,17,3590,-77.074911,38.986534
18905,17,3592,-77.071988,38.986728
18905,17,3616,-77.072026,38.986804
18905,17,3618,-77.074219,38.986797
18905,17,1434,-77.07729,38.985268
18905,17,1436,-77.077289,38.983968
18905,17,1438,-77.077302,38.982342
18905,17,1440,-77.077309,38.9813
18905,17,1442,-77.07724,38.979733
18905,17,1444,-77.077278,38.978024
18905,17,1432,-77.077245,38.98688
6890,6,29736,-77.073611,38.988558
6890,6,28256,-77.073881,38.98869
6890,17,1886,-77.073685,38.988564
6890,17,1938,-77.073868,38.988689
6902,6,28257,-77.070891,38.989005
6902,6,29738,-77.068854,38.991356
6902,6,28260,-77.069941,38.989901
6902,17,1888,-77.070939,38.988987
6902,17,1934,-77.068886,38.991333
6902,17,1936,-77.069932,38.989911
6924,6,29011,-76.91223,38.824369
6924,6,29010,-76.912098,38.824479
6927,6,9569,-76.91029,38.822421
6927,6,29633,-76.908354,38.821328
6927,6,2239,-76.905901,38.820075
6927,6,29634,-76.904468,38.819503
6927,6,9571,-76.903939,38.81936
6927,6,2232,-76.906143,38.820355
6927,6,41549,-76.908885,38.821813
6927,6,9570,-76.910649,38.82284
6927,19,345,-76.910299,38.822414
6927,19,348,-76.908372,38.821346
6927,19,343,-76.90591417,38.82009568
6927,19,341,-76.90453459,38.81954914
6927,19,338,-76.903936,38.819366
6927,19,342,-76.906141,38.820355
6927,19,347,-76.908012,38.821308
6927,19,344,-76.910673,38.822858
6930,6,40042,-76.901329,38.816847
6930,6,40028,-76.899287,38.814965
6930,6,40029,-76.899141,38.815053
6930,6,9529,-76.90038,38.816171
6930,19,340,-76.901341,38.816834
6930,19,346,-76.899247,38.814934
6930,19,178,-76.899175,38.815082
6930,19,339,-76.900384,38.816169
6932,6,42496,-76.878656,38.828189
6932,6,14538,-76.878612,38.828776
6936,6,4212,-76.892116,38.844097
6936,6,4213,-76.891943,38.843943
6940,6,41497,-76.894517,38.843346
6940,6,26403,-76.896853,38.843118
6940,6,26404,-76.898608,38.842924
6940,6,10467,-76.900651,38.843916
6940,6,1876,-76.900538,38.84374
6940,6,29626,-76.898862,38.842913
6940,6,42243,-76.896654,38.843061
6940,6,30083,-76.895016,38.84317
6941,6,10490,-76.90399,38.844826
6941,6,10492,-76.903799,38.844642
6945,6,2082,-76.903424,38.847316
6945,6,26487,-76.901686,38.848673
6945,6,3897,-76.902956,38.849117
6945,6,3899,-76.902727,38.848939
6945,6,3898,-76.901188,38.848339
6945,6,2084,-76.903621,38.847536
6943,6,29973,-76.899892,38.845941
6943,6,30080,-76.898647,38.847237
6943,6,29624,-76.898861,38.847484
6943,6,29625,-76.899544,38.846144
6947,6,3900,-76.905677,38.849539
6947,6,2921,-76.905907,38.85081
6947,6,2936,-76.906644,38.850684
6947,6,29623,-76.905599,38.849339
6949,6,3681,-76.913319,38.852534
6949,6,3682,-76.915483,38.852326
6949,6,26533,-76.914522,38.852109
6949,6,3680,-76.91192,38.852474
6951,6,26536,-76.918088,38.852222
6951,6,3686,-76.919808,38.851827
6951,6,3694,-76.919364,38.851635
6951,6,26530,-76.917825,38.851942
6953,6,3689,-76.922392,38.851071
6953,6,3688,-76.922535,38.85064
6990,6,6288,-77.008457,38.957533
6990,6,28040,-77.007426,38.958936
6990,6,6289,-77.007689,38.958837
6990,6,6300,-77.008497,38.957752
6997,6,2493,-77.000233,38.968469
6997,6,28133,-77.000552,38.968593
6998,6,2494,-76.998616,38.970667
6998,6,28152,-76.99853,38.971311
6999,6,28176,-76.996835,38.972717
7010,6,28295,-76.985621,38.994546
7010,6,2510,-76.984784,38.996121
7010,6,2577,-76.984833,38.996634
7010,6,28297,-76.98584,38.994738
7010,17,7734,-76.985623,38.994571
7010,17,4454,-76.984779,38.996135
7010,17,4494,-76.984846,38.996625
7010,17,4496,-76.985832,38.994736
7017,6,3736,-76.982081,39.003632
7017,6,28339,-76.982024,39.004372
7017,6,28342,-76.981852,39.005285
7017,6,3740,-76.98436,39.006236
7017,6,2668,-76.986482,39.0078
7017,6,2673,-76.984559,39.007831
7017,6,28350,-76.982568,39.007019
7017,6,11981,-76.980889,39.006825
7017,6,21649,-76.979742,39.008053
7017,6,2580,-76.980121,39.007937
7017,6,2675,-76.980622,39.006951
7017,6,28351,-76.982265,39.007244
7017,6,2669,-76.984245,39.007839
7017,6,2672,-76.986628,39.007918
7017,6,3739,-76.984211,39.006044
7017,6,28340,-76.982142,39.005005
7017,6,3742,-76.982441,39.003819
7017,6,11980,-76.980456,39.004274
7017,17,6124,-76.982079,39.003632
7017,17,6126,-76.982031,39.00438
7017,17,6128,-76.981865,39.005159
7017,17,6130,-76.984323,39.006245
7017,17,4602,-76.986436,39.007881
7017,17,4604,-76.984558,39.007832
7017,17,4606,-76.982557,39.007028
7017,17,4608,-76.980895,39.006828
7017,17,4456,-76.979729,39.008068
7017,17,192,-76.980592,39.007878
7017,17,4610,-76.980717,39.006969
7017,17,4612,-76.982296,39.007255
7017,17,4614,-76.984239,39.007824
7017,17,4616,-76.98663,39.007928
7017,17,6118,-76.984154,39.006041
7017,17,6120,-76.98214,39.005024
7017,17,6122,-76.982414,39.00383
7017,17,8886,-76.980124,39.00788
7022,6,2514,-76.978924,39.011031
7022,6,2581,-76.979188,39.011259
7022,6,29708,-76.977851,39.011102
7022,6,11963,-76.976299,39.00985
7022,17,4458,-76.978895,39.011094
7022,17,190,-76.980218,39.010231
7022,17,4488,-76.979073,39.011631
7023,6,2516,-76.977762,39.015018
7023,6,2583,-76.977966,39.015555
7023,17,4460,-76.97818,39.013683
7023,17,4462,-76.977753,39.015083
7023,17,4492,-76.977944,39.015574
7024,6,2518,-76.97658,39.020691
7024,6,2585,-76.977169,39.022143
7024,6,2519,-76.977462,39.021855
7024,6,2584,-76.976865,39.020466
7024,17,5036,-76.977898,39.021931
7024,17,4464,-76.976573,39.020745
7024,17,4466,-76.977095,39.022004
7024,17,14753,-76.977437,39.021836
7024,17,4490,-76.976917,39.020512
7026,6,2520,-76.979234,39.024467
7026,6,2586,-76.979755,39.024546
7026,17,4468,-76.979268,39.024433
7026,17,4486,-76.979625,39.024628
7027,6,28401,-76.981535,39.026865
7027,17,4470,-76.981559,39.026897
19719,6,2522,-76.98329,39.029429
19719,6,4277,-76.986413,39.034017
19719,6,2524,-76.986483,39.033573
19719,6,2523,-76.984765,39.031838
19719,6,16244,-76.983647,39.029355
19719,17,9936,-76.98335,39.029564
19719,17,16023,-76.986397,39.034023
19719,17,4482,-76.98631,39.03361
19719,17,8918,-76.98502,39.032178
19719,17,15334,-76.983627,39.029404
19719,17,5780,-76.986906,39.032975
19719,17,17047,-76.989263,39.030784
19719,17,3524,-76.987617,39.025761
19719,17,1502,-76.987267,39.025802
19719,17,1504,-76.986976,39.026505
19719,17,1506,-76.986976,39.026505
19719,17,962,-76.984178,39.029496
19719,17,1846,-76.987526,39.02457
19719,17,1848,-76.986725,39.022602
19719,17,3988,-76.986801,39.021709
19719,17,1774,-76.987678,39.021663
19719,17,628,-76.989777,39.021534
19719,17,1498,-76.987964,39.021589
19719,17,1500,-76.988163,39.023645
19719,17,1508,-76.984479,39.030712
19719,17,1510,-76.98564,39.029448
19719,17,1512,-76.986693,39.027891
19719,17,1514,-76.987386,39.025931
19719,17,3526,-76.988561,39.025939
19719,17,5774,-76.989349,39.030552
19719,17,5776,-76.987885,39.031944
19719,17,5778,-76.986664,39.033062
7030,6,40018,-76.989243,39.037362
7030,6,2591,-76.989647,39.037031
7030,17,16017,-76.989241,39.037374
7030,17,4484,-76.989506,39.037033
7036,6,4809,-76.990051,39.039103
7036,6,28436,-76.990812,39.040656
7036,6,28439,-76.987882,39.041004
7036,6,28433,-76.989369,39.040393
7036,6,2527,-76.990445,39.038952
7036,6,2593,-76.991732,39.038977
7036,6,21668,-76.98928,39.040237
7036,6,39745,-76.987761,39.040884
7036,6,29829,-76.985498,39.04118
7036,6,28783,-76.983605,39.041325
7036,6,28784,-76.981404,39.041528
7036,6,29828,-76.981477,39.041632
7036,6,28788,-76.983402,39.0415
7036,6,28790,-76.985856,39.041306
7036,6,21663,-76.991637,39.039207
7036,17,30136,-76.988596,39.040543
7036,17,30134,-76.988641,39.040683
7036,17,4479,-76.990087,39.0391
7036,17,15316,-76.989168,39.040297
7036,17,9678,-76.985604,39.041167
7036,17,9716,-76.98361,39.041348
7036,17,9718,-76.981408,39.041546
7036,17,9458,-76.981483,39.041641
7036,17,9460,-76.983373,39.041503
7036,17,9462,-76.985809,39.041328
7036,17,8532,-76.987884,39.041003
7036,17,8734,-76.989446,39.040385
7036,17,4480,-76.990508,39.039033
7036,17,8732,-76.990981,39.040409
7036,17,4478,-76.990829,39.040535
8982,6,28449,-76.987831,39.045602
8982,6,29760,-76.989142,39.044731
8982,6,28797,-76.980718,39.044824
8982,6,3512,-76.981955,39.04569
8982,6,3511,-76.984182,39.045364
8982,6,4356,-76.986224,39.046181
8982,6,4338,-76.986349,39.046057
8982,6,28789,-76.984227,39.045208
8982,6,28786,-76.981943,39.045498
8982,17,30152,-76.981196,39.045231
8982,17,30133,-76.981265,39.045097
8982,17,9720,-76.980766,39.044899
8982,17,9722,-76.981972,39.045708
8982,17,9724,-76.9842,39.045376
8982,17,9726,-76.986253,39.046218
8982,17,8526,-76.98632,39.046051
8982,17,9452,-76.984144,39.045226
8982,17,9454,-76.981809,39.045491
7035,6,28445,-76.987656,39.042796
7080,6,14840,-77.053911,38.927875
7080,6,27699,-77.054157,38.927864
7082,6,27724,-77.055009,38.92976
7082,6,4909,-77.056035,38.93153
7082,6,4947,-77.056206,38.931383
7082,6,27735,-77.055528,38.93019
7083,6,4910,-77.057079,38.933339
7083,6,4946,-77.057553,38.93369
7091,6,4918,-77.065401,38.947641
7091,6,4919,-77.066459,38.949474
7091,6,12609,-77.06712,38.9506
7091,6,4920,-77.067927,38.951976
7091,6,4921,-77.069034,38.953814
7091,6,4936,-77.069059,38.953475
7091,6,4937,-77.067922,38.951532
7091,6,12610,-77.067567,38.950912
7091,6,4938,-77.066992,38.949923
7091,6,4939,-77.066003,38.948202
7091,6,27963,-77.065007,38.946512
7128,6,4515,-76.948179,38.868734
7129,6,4516,-76.945174,38.87037
7129,6,26821,-76.943832,38.870653
24198,6,9786,-76.940282,38.869373
24198,6,27258,-76.948668,38.895622
24198,6,27259,-76.948777,38.895627
24198,6,4588,-76.949719,38.89454
24198,6,27213,-76.950643,38.893279
24198,6,5967,-76.951509,38.89209
24198,6,6696,-76.951997,38.888571
24198,6,27066,-76.951185,38.887766
24198,6,6685,-76.949533,38.88619
24198,6,6693,-76.948378,38.884995
24198,6,27008,-76.947365,38.883765
24198,6,26998,-76.946863,38.882992
24198,6,6946,-76.94503,38.881025
24198,6,6947,-76.943964,38.881466
24198,6,6948,-76.942688,38.882258
24198,6,6949,-76.941422,38.883568
24198,6,10945,-76.940565,38.885582
24198,6,10943,-76.940292,38.887398
24198,6,5564,-76.940637,38.886659
24198,6,27039,-76.940696,38.885804
24198,6,3828,-76.94103,38.884587
24198,6,3901,-76.941551,38.883647
24198,6,4110,-76.94286,38.882304
24198,6,6950,-76.944252,38.881471
24198,6,6690,-76.945839,38.881277
24198,6,6691,-76.946519,38.882688
24198,6,27003,-76.947082,38.883658
24198,6,6686,-76.948247,38.885091
24198,6,6694,-76.949849,38.886705
24198,6,27065,-76.951109,38.887905
24198,6,6683,-76.951855,38.888659
24198,6,5965,-76.952129,38.890848
24198,6,42051,-76.951258,38.892164
24198,6,4577,-76.949809,38.894192
24198,6,6695,-76.951925,38.887746
24198,6,7317,-76.952951,38.886431
24198,6,27010,-76.951825,38.884055
24198,6,13417,-76.949952,38.883102
24198,6,26993,-76.947024,38.882781
24198,6,6687,-76.947245,38.882869
24198,6,7328,-76.949364,38.883091
24198,6,27017,-76.951818,38.884236
24198,6,7318,-76.952805,38.886349
24198,6,6684,-76.951693,38.887719
24198,6,4603,-76.932941,38.879901
24198,6,5522,-76.935253,38.878967
24198,6,5518,-76.937066,38.878723
