path_id,o_zone_id,d_zone_id,link_sequence
3625,38,1,299;1112;1105;240;680;656;743;601
3626,38,1,292;713;680;656;743;601
3627,38,2,290;556;538;89;414;387
3628,38,2,290;556;538;90;416;389
3629,38,3,299;1112;1106;1098;1122;1076;1079
3630,38,3,299;1112;1105;240;680;656;742;374;745;604;615
3631,38,4,290;556;538;89;414;388;399
3632,38,4,290;556;538;90;416;390;401
3633,38,5,299;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;737;702;643;124;646;688;709;698;625
3634,38,5,299;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;737;702;643;125;648;690;711;700;626
3635,38,6,299;1112;1106;1098;1122;1076;1080;1102;1083
3636,38,6,299;1112;1105;240;680;656;742;380;1122;1076;1080;1102;1083
3637,38,7,290;556;538;89;414;388;400;444;407
3638,38,7,290;556;538;90;416;390;402;446;409
3639,38,8,299;1112;1105;245;1010;992;1026;1004;998;988;1014;981
3640,38,8,297;1012;1010;992;1026;1004;998;988;1014;981
3641,38,9,299;1112;1105;245;1010;992;1026;1004;998;988;1014;982;1002;1016;1020;996;1024;1008;984
3642,38,9,297;1012;1010;992;1026;1004;998;988;1014;982;1002;1016;1020;996;1024;1008;984
3643,38,10,299;1112;1105;240;680;656;742;372;597;587;583;576;593;570;571
3644,38,10,299;1112;1105;245;1010;992;1025;372;597;587;583;576;593;570;571
3645,38,11,290;556;538
3646,38,11,287;490;413
3647,38,12,290;556;538;89;414;388;400;444;408;432;419
3648,38,12,290;556;538;90;416;390;402;446;410;434;421
3649,38,13,299;1112;1105;240;680;656;742;372;597;587;583;575
3650,38,13,299;1112;1105;245;1010;992;1025;372;597;587;583;575
3651,38,14,299;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;737;702;643
3652,38,14,299;1112;1106;1098;1122;1076;1079;29;614;674;719;692;668;737;702;643
3653,38,15,290;556;538;89;414;388;400;444;408;431
3654,38,15,290;556;538;90;416;390;402;446;410;433
3655,38,16,299;1112;1106;1098;1122;1076;1080;1102;1084;1093
3656,38,16,299;1112;1105;240;680;656;742;380;1122;1076;1080;1102;1084;1093
3657,38,17,299;1112;1106;1098;1122;1076;1080;1102;1084;1094;1108;1110;1095
3658,38,17,299;1112;1105;240;680;656;743;601;7;752;758;818;764;784;826;831;286;1110;1095
3659,38,18,299;1112;1105;240;680;656;742;372;597;587;583;576;593;570;572;595;579
3660,38,18,299;1112;1105;245;1010;992;1025;372;597;587;583;576;593;570;572;595;579
3661,38,19,299;1112;1105;240;680;655
3662,38,19,299;1112;1105;245;1010;991
3663,38,20,299;1112;1105;245;1010;992;1026;1004;998;988;1014;981;78;865;878;894;896;873
3664,38,20,299;1112;1105;245;1010;992;1026;1004;998;988;1014;982;1002;1016;1020;995
3665,38,21,299;1112;1105;245;1010;992;1026;1004;997
3666,38,21,297;1012;1010;992;1026;1004;997
3667,38,22,290;556;538;89;414;388;400;443
3668,38,22,290;556;538;90;416;390;402;445
3669,38,23,299;1112;1105;245;1010;992;1026;1004;998;988;1014;981;78;865;877
3670,38,23,299;1112;1105;245;1010;992;1026;1004;998;988;1014;982;1001
3671,38,24,299;1112;1105;240;680;656;742;374;745;604;616;676;721;694;669
3672,38,24,299;1112;1105;245;1010;992;1025;374;745;604;616;676;721;694;669
3673,38,25,299;1112;1105;245;1010;992;1026;1003
3674,38,25,297;1012;1010;992;1026;1003
3675,38,26,299;1112;1106;1098;1122;1076;1080;1101
3676,38,26,299;1112;1105;240;680;656;742;374;745;604;616;675
3677,38,27,290;556;538;100;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
3678,38,27,298;1063;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
3679,38,28,299;1112;1105;245;1010;992;1026;1004;998;988;1014;981;78;865;878;894;896;874;898;883
3680,38,28,299;1112;1105;245;1010;992;1026;1004;998;988;1014;982;1002;1016;1020;996;1024;1007
3681,38,29,299;1112;1105
3682,38,29,291;591;588
3683,38,30,299;1112;1106;1098;1122;1076;1080;1102;1084;1094;1107
3684,38,30,299;1112;1105;240;680;656;742;380;1122;1076;1080;1102;1084;1094;1107
3685,38,31,299;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;737;702;643;124;646;687
3686,38,31,299;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;737;702;643;125;648;689
3687,38,32,299;1112;1105;240;680;656;742;372;597;587;583;575;112;749;750
3688,38,32,299;1112;1105;245;1010;992;1025;372;597;587;583;575;112;749;750
3689,38,33,299;1112;1105;240;680;656;742;374;745;604;616;676;721;693
3690,38,33,299;1112;1105;245;1010;992;1025;374;745;604;616;676;721;693
3691,38,34,299;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;737;702;643;124;646;688;709;697
3692,38,34,299;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;737;702;643;125;648;690;711;699
3693,38,35,299;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;736;364;739;703
3694,38,35,299;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;736;365;741;705
3695,38,36,299;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;737;702;643;124;646;688;708
3696,38,36,299;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;737;702;643;125;648;690;710
3697,38,37,299;1112;1105;240;680;656;743;601;7;752;758;818;764;784;826;831
3698,38,37,299;1112;1105;240;680;656;743;601;8;754;760;820;766;786;828;833
3699,38,39,299;1112;1106;1098;1122;1076;1080;1102;1084;1094;1108;1110;1096;1113
3700,38,39,299;1112;1105;240;680;656;743;601;7;752;758;818;764;784;826;831;286;1110;1096;1113
3701,38,40,299;1112;1105;240;680;656;742;374;745;604;616;676;720
3702,38,40,299;1112;1105;245;1010;992;1025;374;745;604;616;676;720
3703,38,41,299;1112;1105;240;680;656;742;372;597;587;583;576;592
3704,38,41,299;1112;1105;245;1010;992;1025;372;597;587;583;576;592
3705,38,42,290;556;538;89;414;388;400;444;408;432;420;511;501
3706,38,42,290;556;538;90;416;390;402;446;410;434;422;513;503
3707,38,43,290;556;538;89;414;388;400;444;408;432;420;511;502;507
3708,38,43,290;556;538;90;416;390;402;446;410;434;422;513;504;508
3709,38,44,299;1112;1105;245;1010;992;1026;1004;998;988;1014;981;78;865;878;893
3710,38,44,299;1112;1105;245;1010;992;1026;1004;998;988;1014;982;1002;1015
3711,38,45,290;556;538;89;414;388;400;444;408;432;420;510
3712,38,45,290;556;538;90;416;390;402;446;410;434;422;512
3713,38,46,299;1112;1105;245;1010;992;1026;1004;998;988;1014;981;78;865;878;894;895
3714,38,46,299;1112;1105;245;1010;992;1026;1004;998;988;1014;982;1002;1016;1019
3715,38,47,299;1112;1105;245;1010;992;1026;1004;998;988;1014;981;78;865;878;894;896;874;897
3716,38,47,299;1112;1105;245;1010;992;1026;1004;998;988;1014;982;1002;1016;1020;996;1023
3717,38,48,299;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;736
3718,38,48,299;1112;1106;1098;1122;1076;1079;29;614;674;719;692;668;736
3719,38,49,299;1112;1105;240;680;656;742;372;597;587;583;576;593;570;572;594
3720,38,49,299;1112;1105;245;1010;992;1025;372;597;587;583;576;593;570;572;594
3721,38,50,299;1112;1105;240;680;656;742
3722,38,50,299;1112;1105;245;1010;992;1025
3723,39,1,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;381
3724,39,1,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;383
3725,39,2,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;490;414;387
3726,39,2,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;492;416;389
3727,39,3,303;890;872;888;885;252;1059;1046;1036;1054;1031
3728,39,3,303;890;872;888;886;870;863;881;226;1054;1031
3729,39,4,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;490;414;388;399
3730,39,4,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;492;416;390;401
3731,39,5,303;890;872;888;886;870;863;881;219;674;719;692;668;737;702;643;124;646;688;709;698;625
3732,39,5,303;890;872;888;886;870;863;881;219;674;719;692;668;737;702;643;125;648;690;711;700;626
3733,39,6,303;890;872;888;885;252;1059;1046;1035
3734,39,6,303;890;872;888;886;870;862
3735,39,7,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;490;414;388;400;444;407
3736,39,7,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;492;416;390;402;446;409
3737,39,8,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981
3738,39,8,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981
3739,39,9,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;982;1002;1016;1020;996;1024;1008;984
3740,39,9,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;982;1002;1016;1020;996;1024;1008;984
3741,39,10,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;74;570;571
3742,39,10,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;74;570;571
3743,39,11,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;461;238;554;556;538
3744,39,11,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;463;238;554;556;538
3745,39,12,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;419
3746,39,12,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;421
3747,39,13,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867
3748,39,13,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867
3749,39,14,303;890;872;888;886;870;863;881;219;674;719;692;668;737;702;643
3750,39,14,303;890;872;888;886;870;863;881;219;674;719;692;668;736;364;739;703;273;702;643
3751,39,15,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;431
3752,39,15,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;433
3753,39,16,303;890;872;888;885;252;1059;1045
3754,39,16,303;890;872;888;886;869
3755,39,17,303;890;871
3756,39,17,304;1065;1047
3757,39,18,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;74;570;572;595;579
3758,39,18,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;74;570;572;595;579
3759,39,19,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;437
3760,39,19,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;439
3761,39,20,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;873
3762,39,20,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;873
3763,39,21,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;875
3764,39,21,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;875
3765,39,22,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;490;414;388;400;443
3766,39,22,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;492;416;390;402;445
3767,39,23,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;877
3768,39,23,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;877
3769,39,24,303;890;872;888;886;870;863;881;219;674;719;692;667
3770,39,24,303;890;872;888;886;870;863;881;220;676;721;694;669
3771,39,25,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;879
3772,39,25,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;879
3773,39,26,303;890;872;888;886;870;863;881
3774,39,26,303;890;872;888;885;252;1059;1045;142;870;863;881
3775,39,27,303;890;872;888;885;252;1059;1046;1036;1054;1032;1028;1074;1050;1057;1063;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
3776,39,27,303;890;872;888;886;870;863;881;226;1054;1032;1028;1074;1050;1057;1063;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
3777,39,28,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;898;883
3778,39,28,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;898;883
3779,39,29,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;461
3780,39,29,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;463
3781,39,30,303;890;872;888;885
3782,39,30,304;1065;1047;148;872;888;885
3783,39,31,303;890;872;888;886;870;863;881;219;674;719;692;668;737;702;643;124;646;687
3784,39,31,303;890;872;888;886;870;863;881;219;674;719;692;668;737;702;643;125;648;689
3785,39,32,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;112;749;750
3786,39,32,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;112;749;750
3787,39,33,303;890;872;888;886;870;863;881;219;674;719;691
3788,39,33,303;890;872;888;886;870;863;881;220;676;721;693
3789,39,34,303;890;872;888;886;870;863;881;219;674;719;692;668;737;702;643;124;646;688;709;697
3790,39,34,303;890;872;888;886;870;863;881;219;674;719;692;668;737;702;643;125;648;690;711;699
3791,39,35,303;890;872;888;886;870;863;881;219;674;719;692;668;736;364;739;703
3792,39,35,303;890;872;888;886;870;863;881;219;674;719;692;668;736;365;741;705
3793,39,36,303;890;872;888;886;870;863;881;219;674;719;692;668;737;702;643;124;646;688;708
3794,39,36,303;890;872;888;886;870;863;881;219;674;719;692;668;737;702;643;125;648;690;710
3795,39,37,303;890;872;887
3796,39,37,304;1065;1048;1060
3797,39,38,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;489
3798,39,38,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;491
3799,39,40,303;890;872;888;886;870;863;881;219;674;718
3800,39,40,303;890;872;888;886;870;863;881;220;676;720
3801,39,41,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;879;208;587;583;576;592
3802,39,41,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;879;208;587;583;576;592
3803,39,42,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;420;511;501
3804,39,42,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;422;513;503
3805,39,43,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;420;511;502;507
3806,39,43,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;422;513;504;508
3807,39,44,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;893
3808,39,44,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;893
3809,39,45,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;420;510
3810,39,45,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;422;512
3811,39,46,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;895
3812,39,46,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;895
3813,39,47,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;897
3814,39,47,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;897
3815,39,48,303;890;872;888;886;870;863;881;219;674;719;692;668;736
3816,39,48,303;890;872;888;885;252;1059;1045;142;870;863;881;219;674;719;692;668;736
3817,39,49,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;74;570;572;594
3818,39,49,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;74;570;572;594
3819,39,50,303;890;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;522
3820,39,50,303;890;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;524
3821,40,1,306;496;456;394;381
3822,40,1,307;498;458;396;383
3823,40,2,306;496;456;394;382;523;438;462;490;414;387
3824,40,2,307;498;458;396;384;525;440;464;492;416;389
3825,40,3,306;496;455;226;1054;1031
3826,40,3,307;498;457;226;1054;1031
3827,40,4,306;496;456;394;382;523;438;462;490;414;388;399
3828,40,4,307;498;458;396;384;525;440;464;492;416;390;401
3829,40,5,309;719;692;668;737;702;643;124;646;688;709;698;625
3830,40,5,309;719;692;668;737;702;643;125;648;690;711;700;626
3831,40,6,306;496;455;222;818;763
3832,40,6,307;498;457;222;818;763
3833,40,7,306;496;456;394;382;523;438;462;490;414;388;400;444;407
3834,40,7,307;498;458;396;384;525;440;464;492;416;390;402;446;409
3835,40,8,306;496;456;394;381;10;859;880;876;867;119;988;1014;981
3836,40,8,307;498;458;396;383;10;859;880;876;867;119;988;1014;981
3837,40,9,306;496;456;394;381;10;859;880;876;867;119;988;1014;982;1002;1016;1020;996;1024;1008;984
3838,40,9,307;498;458;396;383;10;859;880;876;867;119;988;1014;982;1002;1016;1020;996;1024;1008;984
3839,40,10,306;496;456;394;381;10;859;880;876;867;119;988;1014;981;74;570;571
3840,40,10,307;498;458;396;383;10;859;880;876;867;119;988;1014;981;74;570;571
3841,40,11,306;496;456;394;382;523;438;461;238;554;556;538
3842,40,11,307;498;458;396;384;525;440;463;238;554;556;538
3843,40,12,306;496;456;394;382;523;438;462;490;414;388;400;444;408;432;419
3844,40,12,307;498;458;396;384;525;440;464;492;416;390;402;446;410;434;421
3845,40,13,306;496;456;394;381;10;859;880;876;867
3846,40,13,307;498;458;396;383;10;859;880;876;867
3847,40,14,309;719;692;668;737;702;643
3848,40,14,309;719;692;668;736;364;739;703;273;702;643
3849,40,15,306;496;456;394;382;523;438;462;490;414;388;400;444;408;431
3850,40,15,307;498;458;396;384;525;440;464;492;416;390;402;446;410;433
3851,40,16,306;496;455;222;818;764;783
3852,40,16,307;498;457;222;818;764;783
3853,40,17,306;496;455;222;818;764;784;826;831;286;1110;1095
3854,40,17,307;498;457;222;818;764;784;826;831;286;1110;1095
3855,40,18,306;496;456;394;381;10;859;880;876;867;119;988;1014;981;74;570;572;595;579
3856,40,18,307;498;458;396;383;10;859;880;876;867;119;988;1014;981;74;570;572;595;579
3857,40,19,306;496;456;394;382;523;437
3858,40,19,307;498;458;396;384;525;439
3859,40,20,306;496;456;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;873
3860,40,20,307;498;458;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;873
3861,40,21,306;496;456;394;381;10;859;880;875
3862,40,21,307;498;458;396;383;10;859;880;875
3863,40,22,306;496;456;394;382;523;438;462;490;414;388;400;443
3864,40,22,307;498;458;396;384;525;440;464;492;416;390;402;445
3865,40,23,306;496;456;394;381;10;859;880;876;867;119;988;1014;981;78;865;877
3866,40,23,307;498;458;396;383;10;859;880;876;867;119;988;1014;981;78;865;877
3867,40,24,309;719;692;667
3868,40,24,310;721;694;669
3869,40,25,306;496;456;394;381;10;859;879
3870,40,25,307;498;458;396;383;10;859;879
3871,40,26,306;496;455
3872,40,26,307;498;457
3873,40,27,306;496;456;394;382;523;438;461;238;554;556;538;100;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
3874,40,27,307;498;458;396;384;525;440;463;238;554;556;538;100;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
3875,40,28,306;496;456;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;898;883
3876,40,28,307;498;458;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;898;883
3877,40,29,306;496;456;394;382;523;438;461
3878,40,29,307;498;458;396;384;525;440;463
3879,40,30,306;496;455;222;818;764;784;825
3880,40,30,306;496;455;223;820;766;786;827
3881,40,31,309;719;692;668;737;702;643;124;646;687
3882,40,31,309;719;692;668;737;702;643;125;648;689
3883,40,32,306;496;456;394;381;10;859;880;876;867;112;749;750
3884,40,32,307;498;458;396;383;10;859;880;876;867;112;749;750
3885,40,33,309;719;691
3886,40,33,310;721;693
3887,40,34,309;719;692;668;737;702;643;124;646;688;709;697
3888,40,34,309;719;692;668;737;702;643;125;648;690;711;699
3889,40,35,309;719;692;668;736;364;739;703
3890,40,35,309;719;692;668;736;365;741;705
3891,40,36,309;719;692;668;737;702;643;124;646;688;708
3892,40,36,309;719;692;668;737;702;643;125;648;690;710
3893,40,37,306;496;455;222;818;764;784;826;831
3894,40,37,307;498;457;222;818;764;784;826;831
3895,40,38,306;496;456;394;382;523;438;462;489
3896,40,38,307;498;458;396;384;525;440;464;491
3897,40,39,306;496;455;222;818;764;784;826;831;286;1110;1096;1113
3898,40,39,307;498;457;222;818;764;784;826;831;286;1110;1096;1113
3899,40,41,306;496;456;394;381;10;859;879;208;587;583;576;592
3900,40,41,307;498;458;396;383;10;859;879;208;587;583;576;592
3901,40,42,306;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;511;501
3902,40,42,307;498;458;396;384;525;440;464;492;416;390;402;446;410;434;422;513;503
3903,40,43,306;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;511;502;507
3904,40,43,307;498;458;396;384;525;440;464;492;416;390;402;446;410;434;422;513;504;508
3905,40,44,306;496;456;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;893
3906,40,44,307;498;458;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;893
3907,40,45,306;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;510
3908,40,45,307;498;458;396;384;525;440;464;492;416;390;402;446;410;434;422;512
3909,40,46,306;496;456;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;895
3910,40,46,307;498;458;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;895
3911,40,47,306;496;456;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;897
3912,40,47,307;498;458;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;897
3913,40,48,309;719;692;668;736
3914,40,48,310;721;694;669;204;668;736
3915,40,49,306;496;456;394;381;10;859;880;876;867;119;988;1014;981;74;570;572;594
3916,40,49,307;498;458;396;383;10;859;880;876;867;119;988;1014;981;74;570;572;594
3917,40,50,306;496;456;394;382;522
3918,40,50,307;498;458;396;384;524
3919,41,1,314;841;778;800;812;751
3920,41,1,315;843;780;802;814;753
3921,41,2,312;558;541;548;552;561;368;523;438;462;490;414;387
3922,41,2,312;558;541;548;552;561;369;525;440;464;492;416;389
3923,41,3,314;841;778;800;812;752;757
3924,41,3,315;843;780;802;814;754;759
3925,41,4,312;558;541;548;552;561;368;523;438;462;490;414;388;399
3926,41,4,312;558;541;548;552;561;369;525;440;464;492;416;390;401
3927,41,5,314;841;778;800;812;752;758;817;219;674;719;692;668;737;702;643;124;646;688;709;698;625
3928,41,5,314;841;778;800;812;752;758;817;219;674;719;692;668;737;702;643;125;648;690;711;700;626
3929,41,6,314;841;778;800;812;752;758;818;763
3930,41,6,315;843;780;802;814;754;760;820;765
3931,41,7,312;558;541;548;552;561;368;523;438;462;490;414;388;400;444;407
3932,41,7,312;558;541;548;552;561;369;525;440;464;492;416;390;402;446;409
3933,41,8,320;1014;981
3934,41,8,313;593;569
3935,41,9,320;1014;982;1002;1016;1020;996;1024;1008;984
3936,41,9,320;1014;981;78;865;877;200;1002;1016;1020;996;1024;1008;984
3937,41,10,320;1014;981;74;570;571
3938,41,10,313;593;570;571
3939,41,11,312;558;541;548;552;562;546;554;556;538
3940,41,11,312;558;541;548;552;561;368;523;438;461;238;554;556;538
3941,41,12,312;558;541;548;552;561;368;523;438;462;490;414;388;400;444;408;432;419
3942,41,12,312;558;541;548;552;561;369;525;440;464;492;416;390;402;446;410;434;421
3943,41,13,312;558;540
3944,41,13,314;841;777
3945,41,14,314;841;778;800;812;752;758;817;219;674;719;692;668;737;702;643
3946,41,14,315;843;780;802;814;754;760;819;219;674;719;692;668;737;702;643
3947,41,15,312;558;541;548;552;561;368;523;438;462;490;414;388;400;444;408;431
3948,41,15,312;558;541;548;552;561;369;525;440;464;492;416;390;402;446;410;433
3949,41,16,314;841;778;800;812;752;758;818;764;783
3950,41,16,315;843;780;802;814;754;760;820;766;785
3951,41,17,314;841;778;800;812;752;758;818;764;784;826;831;286;1110;1095
3952,41,17,315;843;780;802;814;754;760;820;766;786;828;833;286;1110;1095
3953,41,18,320;1014;981;74;570;572;595;579
3954,41,18,313;593;570;572;595;579
3955,41,19,312;558;541;548;552;562;545
3956,41,19,312;558;541;548;552;561;368;523;437
3957,41,20,320;1014;981;78;865;878;894;896;873
3958,41,20,317;892;865;878;894;896;873
3959,41,21,312;558;541;547
3960,41,21,314;841;778;799
3961,41,22,312;558;541;548;552;561;368;523;438;462;490;414;388;400;443
3962,41,22,312;558;541;548;552;561;369;525;440;464;492;416;390;402;445
3963,41,23,320;1014;981;78;865;877
3964,41,23,317;892;865;877
3965,41,24,314;841;778;800;812;752;758;817;219;674;719;692;667
3966,41,24,315;843;780;802;814;754;760;819;219;674;719;692;667
3967,41,25,312;558;541;548;551
3968,41,25,314;841;778;800;811
3969,41,26,314;841;778;800;812;752;758;817
3970,41,26,315;843;780;802;814;754;760;819
3971,41,27,312;558;541;548;552;561;379;1074;1050;1057;1063;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
3972,41,27,312;558;541;548;552;562;545;164;1050;1057;1063;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
3973,41,28,320;1014;981;78;865;878;894;896;874;898;883
3974,41,28,317;892;865;878;894;896;874;898;883
3975,41,29,312;558;541;548;552;561;368;523;438;461
3976,41,29,312;558;541;548;552;561;369;525;440;463
3977,41,30,314;841;778;800;812;752;758;818;764;784;825
3978,41,30,315;843;780;802;814;754;760;820;766;786;827
3979,41,31,314;841;778;800;812;752;758;817;219;674;719;692;668;737;702;643;124;646;687
3980,41,31,315;843;780;802;814;754;760;819;219;674;719;692;668;737;702;643;124;646;687
3981,41,32,312;558;540;112;749;750
3982,41,32,314;841;777;112;749;750
3983,41,33,314;841;778;800;812;752;758;817;219;674;719;691
3984,41,33,315;843;780;802;814;754;760;819;219;674;719;691
3985,41,34,314;841;778;800;812;752;758;817;219;674;719;692;668;737;702;643;124;646;688;709;697
3986,41,34,314;841;778;800;812;752;758;817;219;674;719;692;668;737;702;643;125;648;690;711;699
3987,41,35,314;841;778;800;812;752;758;817;219;674;719;692;668;736;364;739;703
3988,41,35,315;843;780;802;814;754;760;819;219;674;719;692;668;736;364;739;703
3989,41,36,314;841;778;800;812;752;758;817;219;674;719;692;668;737;702;643;124;646;688;708
